outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,setpoint,month,hour,totCLG
15.85,0.00923218335360363,77,0,49.8868113629529,-34.7794010795422,22.9306529148483,22.9195595454331,9,3,0
15.6,0.00914326670444228,77.5,0,63.5245482763436,-25.4723626342867,22.2014096057785,22.1173063550539,9,4,0
15.3,0.00896640356697925,77.5,0,75.0651792924969,-15.0667706669223,21.5563326081916,21.4886188983974,9,5,0
15,0.00885013908722268,78,0,85.4678952803567,-4.10698447557708,22.1015849657228,22.1685564249123,9,6,0
15.3,0.00884906200840312,76.5,0,95.554631662938,7.01139497717848,23.3414280220028,23.3999296992518,9,7,0
16.15,0.00879366320492584,72,365,106.102344034609,17.9335286156027,22.2659900029307,22.199381099577,9,8,0
17.25,0.00870885280381355,66.5,640,117.970750374164,28.2458509925731,23.1977115221369,23.2653572548567,9,9,0
18.9,0.00864304400132219,59.5,772,132.187437376273,37.3603747373471,21.9371449147065,21.8856312349813,9,10,0
20.85,0.00860585037805872,52.5,858,149.776985719619,44.388669946408,22.8649831224484,22.9200177317708,9,11,0.0287940328303354
22.5,0.0087048936338232,48,848,170.858377573181,48.161339764933,23.5775263758392,23.6553514631611,9,12,0
24.15,0.00871540087171167,43.5,555,193.327134908584,47.7516420840295,21.6790221997035,21.6289299681648,9,13,0.634972872143351
25.3,0.00869105800588077,40.5,709,213.832804061126,43.2735498993011,22.362736566673,22.4410694637333,9,14,0.822945833764795
25.85,0.00887113374025999,40,665,230.728587430891,35.7671311048423,21.381285748177,21.3389626782487,9,15,1.37914635886327
25.85,0.00898362454982422,40.5,302,244.41682459507,26.3689468504548,21.3888260329982,21.3971089200901,9,16,1.38029881665298
25,0.00906960744191041,43,542,255.962455005465,15.9035324008234,21.210544433139,21.1920067720385,9,17,1.16335122354498
23.6,0.00921452602456162,47.5,0,266.361490709454,4.9158772429337,21.2319514903813,21.237892186381,9,18,0.259584464807789
22.25,0.00920599453961089,51.5,0,276.448768171177,-6.1996195883317,22.8069771226806,22.8808624919051,9,19,0
20.85,0.00927130791773081,56.5,0,287.000035788056,-17.0879581819229,22.3139728679998,22.2340018985861,9,20,0
19.45,0.00933051235997945,62,0,298.858668129984,-27.3343292033955,22.8381443631387,22.9157690579936,9,21,0
18.6,0.00927576108069256,65,0,313.009082691592,-36.3525640556008,23.4980153022742,23.5696708882418,9,22,0
18.05,0.009306182449952,67.5,0,330.394393751394,-43.270854632012,23.3209250030174,23.2907250987527,9,23,0
17.5,0.00925472848512641,69.5,0,8.87089041397266,-47.3632652530227,23.8633821605816,23.9284808885677,9,0,0
17.2,0.00914456167988672,70,0,13.2502395965138,-46.9347422011121,23.4061337866803,23.3446117352681,9,1,0
16.95,0.00912920012130014,71,0,33.4854007858625,-42.4955734866475,23.7613626044767,23.806749610639,9,2,0
16.4,0.00906292807853351,73,0,50.2453849931832,-35.0495360626439,23.2792918518551,23.217456501553,9,3,0
15.85,0.00898892081217797,75,0,63.8847410204359,-25.7045068082564,21.8100427481948,21.7608593025434,9,4,0
15.3,0.00890772733147424,77,0,75.4183112632665,-15.2747756974272,23.1158921739126,23.1577508539796,9,5,0
15.3,0.00879040759472201,76,0,85.816264947503,-4.30375632731958,23.0902693823188,23.0805378468003,9,6,0
15.6,0.00866478199535623,73.5,0,95.9041467076475,6.81381778062291,23.2979496001944,23.3199568525443,9,7,0
15.85,0.00856366223645475,71.5,157,106.458702522803,17.7229569383122,23.2508090484658,23.2416512570519,9,8,0
16.65,0.00850699465232147,67.5,236,118.335222897186,28.0089719256148,22.0375678810572,21.9551510004897,9,9,0
17.75,0.00844405957297292,62.5,252,132.548084684871,37.0829692570759,22.4541011999239,22.5312928716354,9,10,0
18.85,0.00839557458455487,58,394,150.093100224375,44.0598668426528,23.2140572193229,23.3191994293,9,11,0
20,0.00847518376596299,54.5,359,171.056825094766,47.784806539898,22.7854089446965,22.7184465781265,9,12,0
21.15,0.00851432509056743,51,211,193.356795744229,47.3528600619934,23.7967457524915,23.8615510052533,9,13,0
21.95,0.00850315716094148,48.5,274,213.722548836025,42.8824714561211,21.5622048525359,21.5147169131868,9,14,0.166942078599473
22.2,0.00863555567126423,48.5,280,230.542431266086,35.3976625761757,23.6714315469722,23.7217052853055,9,15,0
22.2,0.00872583097954336,49,138,244.199445940335,26.0205474573066,23.313880928191,23.2566582678624,9,16,0
21.65,0.00878297974424146,51,160,255.734737339714,15.5697853907137,21.9188501234257,21.8585256950594,9,17,0
20.55,0.00893567633637877,55.5,0,266.131395397185,4.58900180671347,22.7442358101088,22.8822310279075,9,18,0
19.7,0.00909104152383544,59.5,0,276.219479654922,-6.52749245142,22.4444887250738,22.3884837694879,9,19,0
18.85,0.00912995493075685,63,0,286.775283740893,-17.4246474740844,21.4457148167775,21.3883177358668,9,20,0
18.3,0.00910040726509096,65,0,298.648293478708,-27.6873357574506,22.5818495952705,22.648153987743,9,21,0
17.75,0.00912949977531665,67.5,0,312.837587369161,-36.7273211652332,23.8451678309531,23.908527969545,9,22,0
16.95,0.00912920012130014,71,0,330.31018542468,-43.665433999519,22.380022178577,22.3264214692191,9,23,0
16.4,0.00912591371285462,73.5,0,8.80786691959979,-47.7604387097518,22.7281889927498,22.772891789479,9,0,0
15.85,0.00911052864066691,76,0,13.4752358685639,-47.3036795493547,21.3815185252829,21.3329107413084,9,1,0
15.6,0.00902357747057477,76.5,0,33.8118464918276,-42.8148166697326,21.5734999734251,21.5995568744167,9,2,0
15.3,0.00890772733147424,77,0,50.6060472666865,-35.3191030334814,21.5015480735647,21.4888923092515,9,3,0
14.7,0.00873463608143358,78.5,0,64.2461473110678,-25.9362812452207,21.1514002741076,21.1106322818929,9,4,0
14.4,0.00861990787830763,79,0,75.7720030574456,-15.4827560409332,21.7487553014884,21.8181739919023,9,5,0
14.15,0.00858838395163028,80,0,86.1646956451937,-4.50090304759901,21.7046442278484,21.6904007697009,9,6,0
14.15,0.00847956556488454,79,0,96.2532520212344,6.61545665062435,22.038687766006,22.075634066321,9,7,0
14.7,0.00833997177455321,75,91,106.814074884565,17.5112163207373,21.4761830596796,21.4030280969127,9,8,0
15.3,0.00832156465841685,72,63,118.697884523272,27.7706213060556,23.9416715872634,23.9957837918799,9,9,0
16.15,0.00836044756024175,68.5,119,132.905783013257,36.8039945264434,22.5995025291167,22.540562564197,9,10,0
17.5,0.00831014355391924,62.5,328,150.405244486916,43.7297759915188,22.2150278692402,22.1635389142051,9,11,0
18.85,0.00824890355939786,57,347,171.25176505522,47.4076137102672,21.7971153781054,21.7495582738378,9,12,0
20,0.00831759623459799,53.5,432,193.385258319211,46.953885492365,22.0556394055561,22.0942572793992,9,13,0.0902283557091483
20.85,0.00843970515954816,51.5,176,213.612944983656,42.4912369138347,22.1842913866828,22.1971726235164,9,14,0.0171565839055821
21.1,0.00848786601554031,51,157,230.357309372447,35.0279603643999,23.7157921191674,23.778902278949,9,15,0
20.85,0.0085227668234775,52,419,243.982761880699,25.6719399181356,22.5609946406654,22.4864187919197,9,16,0
20.3,0.00863617143697204,54.5,151,255.507214181875,15.2359581142214,22.779985430318,22.8275610142493,9,17,0
19.45,0.00879634072516089,58.5,0,265.900989781129,4.26222231124704,21.0932013978721,21.0144253906707,9,18,0
18.6,0.00884156333705523,62,0,275.98936691817,-6.85509364052169,22.7016788704474,22.7631862930347,9,19,0
17.75,0.00885514491032893,65.5,0,286.549148932953,-17.7609363193198,23.2714398275018,23.3323872675423,9,20,0
16.95,0.00893355947945181,69.5,0,298.435947100145,-28.0399175926433,23.0100926616883,22.9715495513716,9,21,0
16.4,0.00899995501514272,72.5,0,312.663726523836,-37.1017974618177,22.6271297772958,22.5849440807181,9,22,0
15.85,0.00904971886756058,75.5,0,330.224109835693,-44.0600272989027,23.3890072678665,23.4773194843265,9,23,0
15.6,0.00902357747057477,76.5,0,8.74475013251476,-48.1576870922226,23.8483268239079,23.8873013081322,9,0,0
15.6,0.00890393362497677,75.5,0,13.7026074956424,-47.6724428126438,21.9820752955659,21.9412093701356,9,1,0
15,0.00873508228758417,77,0,34.141066961146,-43.1335190772999,23.3483776341957,23.3912551724242,9,2,0
13.85,0.00858057922922235,81.5,0,50.9686704228185,-35.5880628425393,21.9052319014273,21.8555273940534,9,3,0
13.05,0.00854377015847982,85.5,0,64.6086367349155,-26.1676666965025,21.1279160194034,21.0446846265917,9,4,0
12.25,0.0084854064843894,89.5,0,76.1261276164843,-15.6907046855852,21.2627358110217,21.2824492631731,9,5,0
11.7,0.00836436225241349,91.5,0,86.5130622227403,-4.69842276031726,21.9194657147262,21.9861690626383,9,6,0
11.7,0.00827173274219841,90.5,0,96.6018204986509,6.41631477993993,21.9258495150277,21.9166989663277,9,7,0
12.25,0.00824524188147114,87,290,107.168328623067,17.2983180173816,21.1456583618568,21.0540663991653,9,8,0
13.6,0.0081779764448298,79,205,119.058597998466,27.5308263006848,21.43617737605,21.4866222262006,9,9,0
15.55,0.00810100250202633,69,337,133.26040237484,36.523501714,22.2177380123838,22.33196839021,9,10,0
17.8,0.00812780133551141,60,438,150.713321239113,43.3984753549303,23.1722640347923,23.3003100886114,9,11,0
19.75,0.00818797490980556,53.5,498,171.443131147634,47.0298581959833,23.0712021427851,23.0437678054545,9,12,0
21.15,0.00826057789397437,49.5,668,193.412441433316,46.5548292444674,23.1315258432824,23.1436101840549,9,13,0.0318814358743341
22.5,0.00833732786974036,46,271,213.503908319831,42.0999723104539,22.4570361531534,22.3793426340272,9,14,0
23.3,0.00837128328165975,44,343,230.17316587593,34.658159637855,23.709532202673,23.7578052221367,9,15,0
23.05,0.00843396383437768,45,343,243.766743805374,25.3232620263327,23.941194796881,23.9668302589917,9,16,0
22.25,0.00857172212402558,48,167,255.27987256902,14.9021885852572,23.8209811830767,23.7978033462608,9,17,0
20.85,0.00868895583194679,53,0,265.670266803225,3.9356771104008,22.4475471087116,22.384570042129,9,18,0
19.15,0.00878088061318535,59.5,0,275.758420919814,-7.18228348955107,23.6432037460184,23.7147665086611,9,19,0
17.5,0.00884955991595865,66.5,0,286.321611516593,-18.0966829499249,22.2136240678777,22.1593549610556,9,20,0
16.15,0.00885559976909331,72.5,0,298.221585753361,-28.3919315247744,22.7431809888459,22.8090496568415,9,21,0
15.3,0.00884906200840312,76.5,0,312.487418473351,-37.4758529086804,22.6952821923475,22.6809570261311,9,22,0
14.7,0.00879105704520175,79,0,330.1360485814,-44.4545078258566,23.4555463224533,23.5375192668315,9,23,0
13.85,0.00874072332686713,83,0,8.68165576284737,-48.5549050847776,21.908497506845,21.8544148642888,9,0,0
13.05,0.00874643483083901,87.5,0,13.9322602991343,-48.0409469457717,22.9385974960272,22.9899554930426,9,1,0
12.8,0.00870218414536,88.5,0,34.4729498997891,-43.451617995202,22.8243199648937,22.8067745295806,9,2,0
12.5,0.00857911847975952,89,0,51.3331241636316,-35.8563776411842,22.9545758715367,22.9693888401384,9,3,0
12.2,0.00845714515362459,89.5,0,64.9720773933918,-26.3986449220996,21.9799370553814,21.9298022598226,9,4,0
12.2,0.00836138162315982,88.5,0,76.4805570762084,-15.8986151155387,21.9926436621984,21.9949314211134,9,5,0
11.95,0.00827001642457575,89,0,86.8612391463156,-4.89631349903577,21.6093018928021,21.5645919865504,9,6,0
11.7,0.00817913045191578,89.5,0,96.9497250223751,6.21639605840566,21.3307978806904,21.3020502216085,9,7,0
12.5,0.00813966613411778,84.5,132,107.521331755313,17.0842745746984,21.803481854407,21.8596918621185,9,8,0
13.85,0.00804735240837323,76.5,315,119.417227483736,27.2896158673472,22.0387121554325,22.0644786649979,9,9,0
15.8,0.00799180270506566,67,798,133.611815481529,36.2415439739764,22.5393453156677,22.6072850942279,9,10,0
18.6,0.00797495731799141,56,820,151.017236659761,43.0660445398358,23.9212393493371,23.9724989341237,9,11,0
21.1333333333333,0.00805500599376106,48.3333333333333,867.5,175.266737950471,46.8633783814297,21.0937909695667,21.0845342487461,9,12,0.26763718890138
22.7666666666667,0.00816413276826158,44.3333333333333,863.166666666667,196.962579102832,45.6692054246465,23.1074403831707,23.1285960468544,9,13,0.42019496488821
24.4333333333333,0.008212799883484,40.3333333333333,802.666666666667,216.402251667165,40.64710864355,23.6860820669244,23.7154710527829,9,14,0.352607754525876
24.6,0.00829620882902954,40.3333333333333,627.5,232.436796935004,32.8420128336337,23.5999074282425,23.5974881433396,9,15,0.380971390769274
23.9833333333333,0.00845989561370315,42.6666666666667,351,247.564359656057,21.5964118038223,21.3597486895907,21.3575079689253,9,16,0.470254844338042
22.4833333333333,0.00854291316034064,47.1666666666667,155.333333333333,258.596339465265,10.9556981823645,23.8488186871512,23.8658256035107,9,17,0.172932518789178
20.8666666666667,0.0085593532718498,52.1666666666667,0,268.796952523489,-0.0963256568096469,22.3416423623827,22.3227023728267,9,18,0
19.1833333333333,0.00869943404203793,58.8333333333333,0,278.955671873233,-11.1898697570072,23.6111587375203,23.6272806524357,9,19,0
17.4833333333333,0.00875024681724391,65.8333333333333,0,289.866135181017,-21.9612129430778,23.5967689739388,23.5948549288585,9,20,0
16.2833333333333,0.00866166900546862,70.3333333333333,0,302.451203974487,-31.949654208845,22.0780970346962,22.0654517256844,9,21,0
15.6833333333333,0.00871182510090231,73.5,0,317.800342272993,-40.4715013241572,22.8768969184126,22.8934393423899,9,22,0
14.6,0.00864026575594498,78.1666666666667,0,336.797634015446,-46.5101023837636,23.5815607411708,23.5936477500637,9,23,0
13.9833333333333,0.00865625205862322,81.5,0,0.99458907994489,-49.2632286304699,21.0757341914994,21.0629752035301,9,0,0
13.4,0.0085540148240983,83.6666666666667,0,21.4203386238648,-47.2742808592651,21.229107344885,21.2304607649489,9,1,0
12.8833333333333,0.00855001850117018,86.5,0,40.8582755070883,-41.4920409226841,22.1145890899919,22.1301432818832,9,2,0
12.3,0.00843340575579718,88.6666666666667,0,56.5529951278273,-33.1167240292912,21.4644627813987,21.4475809906375,9,3,0
12.2,0.0083294669111219,88.1666666666667,0,69.3525352517066,-23.2047580851444,21.112447526997,21.1022906871216,9,4,0
11.2833333333333,0.00819383317231217,92.1666666666667,0,80.3739416963987,-12.4690527341818,23.3391560300753,23.3467491225091,9,5,0
11.1,0.00809345082637855,92.1666666666667,0,90.5651906831597,-1.38475251412356,21.9905243745673,21.9817352287226,9,6,0
11.6,0.00804789305581898,88.6666666666667,197.666666666667,100.728998478977,9.68044384743394,23.4449920605886,23.4524289890965,9,7,0
12.6166666666667,0.00805557369411786,83,580.333333333333,111.647659036348,20.3612899627159,21.530697253576,21.5208571506753,9,8,0
14.1333333333333,0.00789119418926654,73.6666666666667,548.666666666667,124.198598994891,30.1946430369504,23.0142242457719,23.0283531978953,9,9,0
16.7333333333333,0.00795392534715891,62.8333333333333,606.333333333333,139.363538279417,38.5056018790991,23.6076121535229,23.6268014424267,9,10,0
19.0333333333333,0.0079497620074832,54.3333333333333,696.666666666667,157.854091653054,44.3260552534052,23.2798976903725,23.2714664171104,9,11,0
21.3166666666667,0.00794815482443062,47.1666666666667,603.333333333333,179.055906405577,46.5686192581174,21.697945332174,21.6888771437575,9,12,0.580689746990918
23.95,0.00794173088110682,40.1666666666667,691.666666666667,200.393151001877,44.6756595608936,22.0657724886482,22.0768308578553,9,13,0.894369121373384
24.9,0.00798858090396647,38.1666666666667,730.666666666667,219.171556816956,39.1238339578078,22.0853962173909,22.0894922822445,9,14,0.620987814167733
25.5,0.00824626247529534,38,489.666666666667,234.606096828465,30.9860277708654,21.8044424127669,21.8023293338473,9,15,0.450018931317086
24.6,0.00833094986310977,40.5,502,247.34406447721,21.2538588452592,22.0054673221411,22.0119082868409,9,16,0.162940563024968
23.4833333333333,0.00836819177982457,43.5,416,258.367350226224,10.6258514080801,21.2771697944984,21.2608819467045,9,17,0.0782347760646582
21.05,0.00854557556932163,51.5,0,268.56488885209,-0.421201768611931,22.3354717685407,22.3546789560138,9,18,0
19.1833333333333,0.00857451388612304,58,0,278.723229912961,-11.5176832239316,22.3638312021884,22.3639920832204,9,19,0
17.4833333333333,0.00861549057286908,64.8333333333333,0,289.63809932567,-22.299999593537,21.1043244100051,21.0871065291706,9,20,0
16.2833333333333,0.00864085857593785,70.1666666666667,0,302.241112268193,-32.3070646299045,22.8995239397591,22.9113056179705,9,21,0
15.1833333333333,0.0086268273779238,75.1666666666667,0,317.641341466934,-40.8520922519094,21.1923188922989,21.1783763609236,9,22,0
14.5,0.00862094735266502,78.5,0,336.750478942302,-46.9080361710443,21.5020618297939,21.5075883421146,9,23,0
13.4833333333333,0.00854915177139321,83.1666666666667,0,0.871472620601947,-49.6540733917194,23.0473167476858,23.0540392272218,9,0,0
13.3,0.0085319464189687,84,0,21.6981937990119,-47.6262182370797,22.6749481437645,22.6637019377008,9,1,0
13.3,0.00844615469601445,83.1666666666667,0,41.2115768703567,-41.791128725941,21.0311936994715,21.01810750097,9,2,0
12.8833333333333,0.00836636669000539,84.6666666666667,0,56.9218201388898,-33.3697299845472,21.8496475909496,21.8642554578791,9,3,0
12.3,0.00824065822433297,86.6666666666667,0,69.7141280501074,-23.4258834473801,22.1279048568736,22.1298346942781,9,4,0
12.2,0.00813804648476489,86.1666666666667,0,80.7255981759425,-12.6724223866302,21.4565887060421,21.439479100097,9,5,0
11.7833333333333,0.00805422884242568,87.6666666666667,0,90.9115110107326,-1.58301074303303,21.2313646325877,21.2236008464133,9,6,0
12.1166666666667,0.00795024096286059,84.6666666666667,6,101.076068499859,9.47540485113305,22.371891530672,22.3822286286814,9,7,0
13.1166666666667,0.00792089526350907,79,16,111.99951356039,20.1372537659289,22.1193342686299,22.111183138163,9,8,0
14.2166666666667,0.00777090073468264,72.1666666666667,19.3333333333333,124.5520261884,29.938505135547,23.4674095117862,23.4736725552334,9,9,0
15.8166666666667,0.00777878571448244,65.1666666666667,34,139.697803699328,38.204844193251,22.6343782432625,22.6126069681891,9,10,0
17.9333333333333,0.00782833318532211,57.3333333333333,38.3333333333333,158.11874586293,43.9751921669641,23.4289575157904,23.4525482488426,9,11,0
19.7166666666667,0.00791304707358388,51.8333333333333,46,179.185166095538,46.1797616747576,22.4029990225127,22.3811424797793,9,12,0
21.4166666666667,0.00794040867241381,46.8333333333333,41.6666666666667,200.366610426322,44.2771562190681,21.0561880521838,21.0421014431466,9,13,0
22.1166666666667,0.00799317021892155,45.1666666666667,32,219.033127933979,38.7396881251425,21.0158473596493,21.0149496154297,9,14,0
22.2,0.00800435139000522,45,17.6666666666667,234.410305926794,30.6242496270799,21.4793112065691,21.4986803516338,9,15,0
21.7833333333333,0.00824007477795294,47.5,10,247.124212413611,20.9116847087234,22.0721500387829,22.0978165166921,9,16,0
20.7833333333333,0.0083771093764018,51.3333333333333,8,258.138346508756,10.2965340789207,23.138253230374,23.1546314293491,9,17,0
19.6,0.00839276763017835,55.3333333333333,0,268.332321310146,-0.745364742546937,21.4947279583942,21.4782709103333,9,18,0
18.0666666666667,0.00852327885713215,61.8333333333333,0,278.489742112854,-11.8446112041622,21.8272553969715,21.8363144121606,9,19,0
16.8833333333333,0.00848448351561245,66.3333333333333,0,289.408385052288,-22.6377904287723,22.9234725048559,22.9348153430595,9,20,0
16.2,0.00861511879763743,70.3333333333333,0,302.028658906468,-32.6635016148145,21.8748513198443,21.8616124475124,9,21,0
15.1833333333333,0.0086268273779238,75.1666666666667,0,317.479603486886,-41.2319380263984,21.9651501016228,21.9657926780512,9,22,0
14.5,0.00852817503807356,77.6666666666667,0,336.701471076969,-47.3055923504583,21.4791400604473,21.466250384932,9,23,0
13.9833333333333,0.00854858058863255,80.5,0,0.747826366022219,-50.0445654856212,22.150567784443,22.1629894220569,9,0,0
13.9,0.00846612905466652,80.1666666666667,0,21.9783733047793,-47.9775348295624,23.6780522229917,23.6871994020599,9,1,0
14.3166666666667,0.00831630479107189,76.6666666666667,0,41.5669401427428,-42.0894045414621,23.6663259070503,23.6633006037952,9,2,0
14.4,0.00819613061886006,75.1666666666667,0,57.2917508311997,-33.6220629115279,22.1929709691189,22.1808399832116,9,3,0
14.9,0.0080693160721552,71.6666666666667,0,70.0760331259634,-23.646680221535,23.0112767556667,23.026373226447,9,4,0
15,0.00804562190272108,71,0,81.077000641526,-12.875877087729,21.7716699368695,21.7566425837845,9,5,0
14.5,0.00787953236078387,71.8333333333333,0,91.2571097600903,-1.78176921856864,23.8448053586724,23.8499631254552,9,6,0
14.9,0.00791727827444281,70.3333333333333,6,101.421914044527,9.26948383019295,22.8861385237116,22.8740465198998,9,7,0
15.5,0.00779824633708579,66.6666666666667,19.3333333333333,112.349476940145,19.912027487,21.6360095156033,21.6208438243886,9,8,0
16.0166666666667,0.00777814138134432,64.3333333333333,25,124.902627260498,29.681022837137,21.3373279825805,21.3289654833057,9,9,0
17.5166666666667,0.00784726958689588,59,24.6666666666667,140.02813769483,37.9028825523174,22.6842139239216,22.6975488311531,9,10,0
18.2166666666667,0.00783006825571025,56.3333333333333,10,158.378957239476,43.6236705454279,21.8505004138248,21.8230001886241,9,11,0
19.2166666666667,0.0077925708866547,52.6666666666667,11.3333333333333,179.311256621703,45.7909629569266,21.2328389234725,21.213495780254,9,12,0
19.9,0.00790046056713626,51.1666666666667,27,200.339240655133,43.8790937120574,21.4642108908666,21.4753479006014,9,13,0
20.5,0.00804069422583587,50.1666666666667,35,218.89524365786,38.3560065799892,21.1594156329132,21.1485608885865,9,14,0
21.0166666666667,0.00813641970618412,49.1666666666667,32,234.215250708356,30.2629161614344,23.0164222911641,23.0426512439704,9,15,0
20.6833333333333,0.00821543602780226,50.6666666666667,37.3333333333333,246.904781181779,20.570028032352,23.3309130548082,23.3452674372048,9,16,0
20.1,0.00823785390096129,52.6666666666667,29.3333333333333,257.909318819053,9.96788508681534,23.4192117290185,23.4220955887627,9,17,0
19.0833333333333,0.00839640562469556,57.1666666666667,0,268.099244948034,-1.06867500075872,21.810988618161,21.7951607795796,9,18,0
17.9833333333333,0.00840862923572622,61.3333333333333,0,278.255200307743,-12.1705123278727,23.6743594592694,23.6876981913894,9,19,0
17.3,0.0084704926483234,64.5,0,289.176970646109,-22.9744414826627,22.8455274340319,22.8239582640725,9,20,0
17.2,0.00848247069050223,65,0,301.813792490628,-33.018819800539,21.0581195700841,21.0432025159166,9,21,0
16.2833333333333,0.00851602483526585,69.1666666666667,0,317.315029318755,-41.6108983930394,22.0218702736863,22.0320862462802,9,22,0
16.1,0.00851843086595686,70,0,336.650475266672,-47.7026485249841,22.5895711981981,22.6009942059468,9,23,0
16.1,0.00841564885656396,69.1666666666667,0,0.623772099938769,-50.4346070895062,22.8786447730194,22.8832877311546,9,0,0
15.6833333333333,0.00837147503953774,70.6666666666667,0,22.2607646443076,-48.328155693225,22.3540912051573,22.3402119018619,9,1,0
15.6,0.0083660973079646,71,0,41.9242317919267,-42.3868191766147,23.4245430673487,23.4333169315404,9,2,0
15.1,0.00819456345238794,71.8333333333333,0,57.6626466540847,-33.8736971192843,21.4449169427912,21.4344839679982,9,3,0
14.5,0.00808324763172798,73.6666666666667,0,70.4381152952088,-23.8671379539133,23.9177697891572,23.9244881253342,9,4,0
14.4,0.00797525546829032,73.1666666666667,0,81.4280201483592,-13.079413298304,23.5131678050167,23.5012801978691,9,5,0
14.4,0.00786487594497094,72.1666666666667,0,91.6018606435127,-1.9810243420204,22.0324097084928,22.0203034826503,9,6,0
14.4,0.00775453509584197,71.1666666666667,92.3333333333333,101.76640761084,9.06269085612297,22.8327981677441,22.8487171976014,9,7,0
14.9,0.00780329807095055,69.3333333333333,238,112.697418990883,19.6856344877261,21.9359525351475,21.9112685059652,9,8,0
15.9166666666667,0.0076874325526931,64,198,125.250274774436,29.4222401276604,21.2907292190326,21.2676563024299,9,9,0
16.6,0.00769535563273721,61.3333333333333,299.333333333333,140.354433662088,37.5997867565268,22.5421940848905,22.5645774147359,9,10,0
18.0333333333333,0.00769288624767474,56,392,158.634658421957,43.2715827654732,23.4441858305661,23.4758745987593,9,11,0
19.2166666666667,0.0077676028851388,52.5,415,179.43412349885,45.4023285201138,23.2951440855379,23.2917798672312,9,12,0
19.9,0.00790046056713626,51.1666666666667,234,200.310966583781,43.4815897022636,23.8257846704836,23.8429179237034,9,13,0
20.5,0.00804069422583587,50.1666666666667,106.666666666667,218.757833898728,37.9729195631403,22.0171830323447,22.0006418195995,9,14,0.00868807675325775
20.6,0.00806386163652655,50,142.666666666667,234.020886891422,29.9021642474911,22.1631848992053,22.1692151473472,9,15,0
20.6,0.00806386163652655,50,217.333333333333,246.685748740421,20.2290274907401,21.4739015772789,21.4512386396266,9,16,0
19.6,0.00821347491777139,54.1666666666667,98.6666666666667,257.680258066106,9.64004338586833,21.9793558254368,22.0011132619766,9,17,0
18.4833333333333,0.00825035702287386,58.3333333333333,0,267.865655560699,-1.39099289797356,22.6425122368982,22.661036485346,9,18,0
17.8833333333333,0.00837816956246797,61.5,0,278.01959747552,-12.4952451245647,22.6518180084475,22.6508818346484,9,19,0
17.3,0.00835958388319137,63.6666666666667,0,288.943835841226,-23.3098085639203,21.4961775998883,21.4812631348388,9,20,0
16.7833333333333,0.0084515306675301,66.5,0,301.596462868202,-33.372873335913,21.3554964496387,21.3512684087219,9,21,0
16.7,0.00847036732146753,67,0,317.147519624481,-41.9888323168644,22.1767718682563,22.1956513020488,9,22,0
16.2,0.00840820927388884,68.6666666666667,0,336.597353216301,-48.0990816557811,23.4821836638753,23.4941490140667,9,23,0
11.5166666666667,0.00651337804173293,72.3333333333333,0,0.499435897017869,-50.8241004754598,21.5661362356095,21.5550036161192,10,0,0
14.7666666666667,0.00796166045680234,71.3333333333333,0,22.5452511936216,-48.6780067440514,22.4960226784586,22.5023572725396,10,1,0
15.6,0.00826659860776701,70.1666666666667,0,42.2833149289243,-42.6833247184511,21.3924615579895,21.3789434396981,10,2,0
15.6,0.0081472416225775,69.1666666666667,0,58.03436504444,-34.1246080536501,23.5871166537195,23.5938853591719,10,3,0
15.6,0.00802792983681473,68.1666666666667,0,70.8002383436318,-24.0872468357974,23.3085543456266,23.2999370648857,10,4,0
15.6,0.00790866322480863,67.1666666666667,0,81.7785272881926,-13.2830275256737,22.7084399776361,22.6930606066628,10,5,0
15.6,0.00778944176090855,66.1666666666667,0,91.9456373013866,-2.18077195451519,22.1822865389495,22.1687081158327,10,6,0
16.0166666666667,0.00777814138134432,64.3333333333333,7.33333333333333,102.109422057447,8.85503714081303,22.4649532399397,22.4704129899488,10,7,0
16.6,0.00771652635886425,61.5,24,113.043210555101,19.458099775285,23.6485817682953,23.6607122874733,10,8,0
17.1166666666667,0.00769257013408674,59.3333333333333,29,125.594843337844,29.162202940648,23.7141704287867,23.7151448447329,10,9,0
18.6166666666667,0.00769474252810303,54,39.3333333333333,140.676588060604,37.2956284395313,22.5148130903577,22.4951668660452,10,10,0
19.8166666666667,0.00775554732773592,50.5,57,158.88578505767,42.919022487228,22.5842738125979,22.5876808507287,10,11,0
20.9166666666667,0.00780835934479943,47.5,45.3333333333333,179.553714629847,45.0139645040085,23.7071290515871,23.7291021573598,10,12,0
22.0166666666667,0.00782523764964159,44.5,21.3333333333333,200.281715467981,43.084762119582,22.7798193610805,22.7357953409687,10,13,0
22.7,0.00791406585158822,43.1666666666667,26,218.620830076491,37.590557292008,23.3038566995283,23.3273553109703,10,14,0
22.8,0.00793168799733214,43,25,233.827170810286,29.5421306992159,22.9982393706171,22.9841838916353,10,15,0
22.8,0.00808740158512987,43.8333333333333,70,246.467093400209,19.8888217405741,22.4347294646138,22.4089717168226,10,16,0
21.8833333333333,0.00826175009726224,47.3333333333333,98.6666666666667,257.451155666355,9.31314793027212,21.6876349048245,21.6593028595358,10,17,0
