outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,setpoint,month,hour,totCLG
26.925,0.00780399659841518,34.5,812.5,219.608601578141,41.1609876310932,21.5147170852118,21.5147169131868,9,14,8.01510175818412
27.65,0.00784815748333008,33.25,753.25,235.334508674776,32.8867119978636,23.7217052841234,23.7217052853055,9,15,7.83441257583249
27.35,0.00782734067160799,33.75,668.5,248.153136864936,23.0134317614233,23.2566590920663,23.2566582678624,9,16,5.11881228331673
26,0.00792684528136972,37,437.25,259.155054027517,12.2653442061883,21.8585256995265,21.8585256950594,9,17,4.42774831959185
23.875,0.00802250136252245,42.5,0,269.28448893355,1.12433540715676,22.8822310279075,22.8822310279075,9,18,1.34914170467009
21.65,0.00812452688826551,49.25,0,279.347041345287,-10.0416923878357,22.3884837694879,22.3884837694879,9,19,0.017584855879125
20.275,0.00818675100280977,54,0,290.13405883833,-20.8732171830194,21.3883177358668,21.3883177358668,9,20,0.0419259275655332
19.175,0.00821312933292468,58,0,302.55072730342,-30.9165308079351,22.648153987743,22.648153987743,9,21,0.008217754325759
18.075,0.00829549167667486,62.75,0,317.655253362254,-39.5012324676835,23.9085279695399,23.908527969545,9,22,0
16.975,0.00835629574993458,67.75,0,336.311778424574,-45.6337243637066,22.3264214692192,22.3264214692191,9,23,0.0514988564352082
16.7,0.00836327720998309,69,0,1.85481420546775,-48.5326964910637,22.7728917870662,22.772891789479,9,0,0
15.875,0.00836601437408231,72.75,0,20.3187789104995,-46.7204329094423,21.3329107413084,21.3329107413084,9,1,0.0440152907422722
15.15,0.00828668986526367,75.5,0,39.688834350018,-41.0888028806719,21.5995568636192,21.5995568744167,9,2,0
14.55,0.0082622824874516,78.25,0,55.3913380107115,-32.8055711159979,21.488892315926,21.4888923092515,9,3,0
13.575,0.00827636673919522,83.5,0,68.1955176393013,-22.9277535327063,21.1106322834828,21.1106322818929,9,4,0
12.925,0.00828886344980299,87.25,0,79.1898704451201,-12.1775633797258,21.8181739652892,21.8181739919023,9,5,0
12.35,0.00825599832429372,90.25,0,89.316783809594,-1.03590042293282,21.6904008382953,21.6904007697009,9,6,0
12.65,0.00828066991025013,88.75,156,99.3811617519204,10.129640301473,22.0756340603831,22.075634066321,9,7,0
14,0.0082790291402289,81.25,648.5,110.174829285285,20.9593157252317,21.4030280969127,21.4030280969127,9,8,0
16.5,0.00828647672654639,69.25,739.25,122.604594699231,30.9985640801625,23.9957837918799,23.9957837918799,9,9,0.0446700719524622
19.3,0.00835052642712384,58.5,803,137.73077546235,39.5751995510024,22.5405625641971,22.540562564197,9,10,1.51454754447901
22.1,0.00835388423966271,49.25,844.5,156.41644673334,45.6929901914179,22.1635413651857,22.1635389142051,9,11,3.18188205005017
24.9,0.00838472131052222,41.75,859.25,178.158069370145,48.177689459512,21.7495859450403,21.7495582738378,9,12,4.87085078324367
27.25,0.00836517331060222,36.25,847,200.185184118965,46.3774141534878,22.0942093088308,22.0942572793992,9,13,6.02641101683694
29,0.00836813633804502,32.75,812.5,219.464992864394,40.7765432161435,22.1971503645303,22.1971726235164,9,14,6.82547333980413
29.4,0.00836757055685738,32,752.5,235.132238805732,32.5253434053439,23.7789022063464,23.778902278949,9,15,8.09734021260365
28.575,0.00854091874833245,34.25,666.25,247.92844178244,22.6718527650386,22.4864202583844,22.4864187919197,9,16,6.45332337385172
