outDryBulbTemp;outHumidityRatio;outRelHumidity;directSolarRad;solAzimAngle;solAltAngle;zoneMeanAirTemp;setpoint;month;hour;totHTG
13.3;0.00464621225159461;48;258.5;193.570600947903;30.8588696617049;20.6492143280466;20.6492143280466;2;13;0.183403554070096
14.4;0.0046788493043303;45;296;209.31859161187;26.7485258475338;18.3657466450546;18.3657466450546;2;14;0.0205536258943746
15;0.00464723374597759;43;215.5;223.239772920792;20.1050753542486;18.8707657727582;18.8707657727585;2;15;0
14.4;0.0046788493043303;45;74;235.317897796869;11.605606994305;18.1870261458941;18.1870261458941;2;16;0.0521592452546136
12.8;0.00477879926448369;51;0;245.963676590288;1.83859449435095;18.4305992910996;18.4305992910996;2;17;1.02866294394955
11.1;0.00477435406842855;57;0;255.738020788579;-8.74303378028501;18.2038960747416;18.2038960747402;2;18;2.08224931278725
8.9;0.00477052189289167;66;0;265.263285150057;-19.7881116360572;18.5552598855289;18.5552598856162;2;19;3.00397525351078
8.3;0.00485877235725541;70;0;275.28544798326;-30.9855605370314;20.3060320800826;20.306032080083;2;20;5.46772002797868
7.2;0.00489416521261247;76;0;286.878777770668;-41.9766828633653;20.6930313304672;20.6930313513848;2;21;4.83981818161079
6.1;0.00489556189094293;82;0;301.862396366103;-52.1916492012379;19.5548151857314;19.5548151857265;2;22;6.04939079664739
5;0.00492297346664846;89;0;323.291812566172;-60.4903281317919;20.5338958233035;20.5338958251972;2;23;6.47492899779616
4.4;0.00487952594071739;92;0;6.45789255588797;-64.3870965301818;18.68626972817;18.6862697281698;2;0;7.21048487798815
3.9;0.00491628862524359;96;0;25.8158342980576;-62.4623815066809;19.2851191379035;19.2851191441088;2;1;6.14475346451443
3.3;0.00490885400823479;100;0;50.530809772921;-55.4707173328082;19.1048734447413;19.1048734283507;2;2;5.84378009663743
2.8;0.00468896391001308;99;0;67.5782198150156;-45.8408209947599;20.0881434705452;20.0881434760318;2;3;7.52778839001607
2.2;0.00449152518241546;99;0;80.2310791485607;-35.0766684242113;20.8331419075603;20.8331420474641;2;4;7.68006042254598
1.7;0.00437677679089257;100;0;90.7285008274226;-23.9135950160634;18.6536587515536;18.6536587515516;2;5;8.82036809537427
1.7;0.00428863768551021;98;0;100.36518001672;-12.7680659018892;20.2590113884845;20.2590113906681;2;6;8.84591878207562
1.1;0.00419094470242588;100;0;109.981859896554;-1.95845238039281;19.5595155497136;19.5595155008154;2;7;7.62119184379378
1.7;0.00428863768551021;98;23.5;120.23784377335;8.18673861677582;20.2802234591179;20.2802235533903;2;8;7.78008073795444
2.8;0.00449814070369531;95;86.5;131.724602157072;17.2586442573865;20.642608423589;20.6426085090335;2;9;6.06403613298975
4.4;0.00450556822797858;85;400.5;144.940988643702;24.7190006835914;18.7124345145935;18.7124345145935;2;10;5.1037282133585
6.7;0.00453977312783183;73;589.5;160.085518201256;29.9053730084105;20.819080884933;20.819080884933;2;11;2.29844557113671
8.3;0.00450920112476929;65;494.5;176.707214471522;32.1683374563158;18.0814560388936;18.0814560388936;2;12;0.337522074044921
10.6;0.00453535771440287;56;461.5;193.607695372529;31.1567277826726;19.6845427441786;19.6845427441786;2;13;0.0856132104494474
12.2;0.00450206059620639;50;413;209.422397326773;27.0334101376682;20.6713568586333;20.6713568586333;2;14;0.0403789236203024
12.2;0.00450206059620639;50;257;223.388865888202;20.3699553458204;18.5009734965913;18.5009734965913;2;15;0.0160443902886547
11.7;0.00453042819111895;52;63;235.495204669627;11.8497205908126;19.2757283187076;19.2757283187076;2;16;0.844439531570545
10.6;0.00461694742156242;57;0;246.160020326373;2.06492210745296;18.9806883318826;18.9806883318764;2;17;2.22185359451396
9.4;0.00455882262569023;61;0;255.950691934769;-8.52967683790631;19.7027728846112;19.7027728847066;2;18;3.67836952733965
7.2;0.00456981497241957;71;0;265.493912797588;-19.5817710699761;20.4809614656703;20.480961467731;2;19;4.76592376741784
6.1;0.00459484679248663;77;0;275.538111944068;-30.77889699131;19.1750445522602;19.1750445522582;2;20;5.85170457043424
5.6;0.00461148705012151;80;0;287.1565664525;-41.7600313342834;19.8640523720468;19.8640523771869;2;21;5.66347812257587
5;0.00470004428325519;85;0;302.154828384814;-51.9520234076115;20.8954558222188;20.8954558265919;2;22;6.85084059773634
3.9;0.0047098920913221;92;0;323.530434268488;-60.2150138825954;20.4854120133742;20.4854118942513;2;23;6.08842682463598
3.3;0.00461213874422601;94;0;6.44287583516508;-64.0832213825725;20.4402068143658;20.4402067946973;2;0;6.4586324214417
3.9;0.00460674478077772;90;0;25.555166289288;-62.1835922085145;20.8652833284268;20.8652836394487;2;1;6.74173595011004
3.9;0.00460674478077772;90;0;50.1831585161836;-55.2397983301844;18.5493591929668;18.5493591929654;2;2;7.79143550374564
3.9;0.00460674478077772;90;0;67.2462532407104;-45.6440725377595;20.0112849450804;20.0112849453981;2;3;7.55467101117015
3.9;0.00450363141881605;88;0;79.931827644471;-34.8970198114127;20.2067894306055;20.2067894885587;2;4;6.28194984762416
3.9;0.00450363141881605;88;0;90.4569568048572;-23.7384401380115;20.4586540255419;20.4586541252679;2;5;6.39778993862523
4.4;0.00439880510365061;83;0;100.114099721185;-12.588126844998;20.0430540365522;20.0430540243125;2;6;6.65721101388574
3.9;0.00440055198867976;86;0;109.746285319935;-1.76623897397842;18.9901763643376;18.9901763638779;2;7;6.61242778640698
4.4;0.00429207836139802;81;0;120.016744244343;8.3977233940109;18.1040766258254;18.1040766257165;2;8;6.19139162200188
5;0.00431029948358843;78;0;131.522811033292;17.4937928403949;18.3605669090935;18.3605669134165;2;9;5.06115918030729
6.7;0.00422671672146367;68;0;144.771648431111;24.9812430683193;18.8511404762895;18.8511404769556;2;10;5.15869718051
7.8;0.0042223166265207;63;0;159.970146469837;30.1924437689958;20.5147079250807;20.5147079250823;2;11;6.24050203795563
8.9;0.00418838294085367;58;0;176.667399394808;32.4704145968454;20.7040579885112;20.7040579924033;2;12;4.38118916311903
10;0.00419920875542501;54;0;193.64966938239;31.4585499547849;19.349841673128;19.349841673128;2;13;4.39218525190043
10.6;0.00420921125242091;52;0;209.532021310262;27.3212857523961;20.9656090328597;20.9656090328598;2;14;4.74250657318528
11.1;0.00418408565710642;50;0;223.543980371593;20.6369274753743;18.1013663642847;18.1013663642847;2;15;3.80041156339481
10.6;0.00420921125242091;52;0;235.678353898189;12.0952457080734;20.5783512593862;20.5783512593862;2;16;4.2776120277939
10;0.00419920875542501;54;0;246.36194725964;2.29222631105882;19.585670524589;19.5856705245865;2;17;3.97985886248564
8.9;0.0043338162735421;60;0;256.168759585861;-8.31555186134139;20.9263758517293;20.9263758517396;2;18;5.12672690611566
8.3;0.00429964547135133;62;0;265.729878200517;-19.3746623398762;20.6316645405303;20.6316645324113;2;19;4.49466278213325
7.8;0.00428979976889327;64;0;275.796185212721;-30.5712539469323;18.4840052465874;18.4840052465873;2;20;5.4305782433673
6.7;0.00428930297199118;69;0;287.439912386083;-41.5419524369768;19.0601258121373;19.0601258125683;2;21;4.66253953305728
6.1;0.00429442006453719;72;0;302.452909607602;-51.7102585416101;18.1740204450538;18.1740204450393;2;22;5.09090881488399
5.6;0.00432126668724781;75;0;323.774943834442;-59.9366162378363;19.3323481053302;19.3323481056375;2;23;5.77943321987454
5.6;0.00432126668724781;75;0;6.42015036487819;-63.7751172091778;19.3232807671481;19.3232807668074;2;0;5.17471745271426
5.6;0.00432126668724781;75;0;25.3024330033626;-61.8990076838908;18.9801016070413;18.980101598913;2;1;5.02063911318418
5.6;0.00432126668724781;75;0;49.8393079524914;-55.0023841459033;20.7431949433074;20.7431949433277;2;2;7.47850846321825
5;0.00431029948358843;78;0;66.9151826692296;-45.440941702643;19.4836689515895;19.4836689515703;2;3;6.81742942466334
5;0.00419903285196553;76;0;79.6321806762986;-34.7113017076379;20.13071219559;20.130712208683;2;4;6.23958840143299
5;0.00419903285196553;76;0;90.184499464744;-23.5575018044652;19.9939240879476;19.9939240705096;2;5;5.72924529572005
4.4;0.00407873394875598;77;0;99.8619270474871;-12.4026173888794;20.4953442326369;20.4953442518059;2;6;6.52629877044396
4.4;0.00407873394875598;77;0;109.509615898015;-1.56859537451357;18.7741060329331;18.7741060329331;2;7;7.51246908266787
5;0.00397661815226063;72;33;119.79469693569;8.61406031283231;20.3077243169491;20.3077243171344;2;8;7.03054158893186
5;0.00397661815226063;72;66;131.320436936016;17.7342568666418;19.2317019373867;19.231701937347;2;9;5.23419134808632
6.7;0.003913973011907;63;64.5;144.602469352285;25.2487547671969;18.1669702280863;18.1669702280863;2;10;4.16172671856752
8.3;0.00388095445154313;56;64.5;159.856242754909;30.484615019764;20.6119472392293;20.6119472392293;2;11;4.02013337497726
8.9;0.00389771880368796;54;143;176.630836315096;32.7771386299703;20.9169009382843;20.9169009383261;2;12;2.51636284342817
10;0.00388621275813337;50;212.5;193.69655503943;31.7642190875274;18.3509285871662;18.3509285871662;2;13;1.25526670149627
11.1;0.00393145369440459;47;162;209.647475584843;27.6120330221379;19.5249390271207;19.5249390271207;2;14;0.40703089039133
11.1;0.00393145369440459;47;91;223.705097254744;20.9058775673548;20.2666983800505;20.2666983800505;2;15;1.01157218959769
10.6;0.00388340417930825;48;50;235.867297480417;12.3420804726613;18.3299599648473;18.3299599648473;2;16;1.96147537678615
10.6;0.00404626532537412;50;18.5;246.569386624481;2.52042085588313;18.1015906057694;18.1015906057676;2;17;2.16502067428852
9.4;0.00395714044664636;53;0;256.392133934949;-8.10072884350479;19.3232930252059;19.323293025206;2;18;3.91979762298316
8.3;0.0040204559086425;58;0;265.971071864465;-19.166840132304;18.3893506899648;18.3893506899634;2;19;4.06127844502991
7.8;0.00401995443023266;60;0;276.059532495276;-30.3626730272432;20.9148073570042;20.9148073570121;2;20;6.06150466604287
7.2;0.00411628810884502;64;0;287.728640933813;-41.3224793609205;20.8204597823695;20.8204597748774;2;21;5.04247149536037
6.7;0.00410158174026785;66;0;302.756405257565;-51.4663900052418;20.7993589438858;20.7993589415861;2;22;5.25555941053217
6.1;0.00411430227310405;69;0;324.025040621189;-59.6551951846932;20.9512747836861;20.9512748119077;2;23;5.55354297147261
6.1;0.00411430227310405;69;0;6.39000193968032;-63.4628943668817;20.0791074100022;20.0791074094814;2;0;6.26865740784447
5.6;0.0040892838933404;71;0;25.0576155956533;-61.6087684162687;20.1074264514332;20.1074264539329;2;1;5.40719099933479
5.6;0.00403131504447881;70;0;49.4994509529501;-54.7585866634448;19.1139365546068;19.1139365544261;2;2;6.02129748998553
5;0.00397661815226063;72;0;66.5852102228323;-45.2315117701864;18.1923178230902;18.1923178230447;2;3;5.63902313893808
4.4;0.00397211624121669;75;0;79.3323021598615;-34.5195858731612;19.3303552666258;19.3303552673635;2;4;6.33028968943335
3.9;0.00388566322964324;76;0;89.9112574715911;-23.3708509510501;19.6289620173938;19.6289620571229;2;5;5.90211459753118
3.9;0.00388566322964324;76;0;99.608763256997;-12.2116130784074;19.6204862230466;19.620486221757;2;6;6.02354685444894
3.9;0.00378278703917184;74;0;109.271930643723;-1.3656043295459;20.3588520703365;20.3588521098887;2;7;6.86852869171287
3.9;0.00378278703917184;74;34.5;119.571761051447;8.83565860935424;19.8042282056991;19.804228194989;2;8;6.50581837423461
4.4;0.00370573077832698;70;58;131.117520717973;17.9799382583985;20.8410406610822;20.8410406627981;2;9;6.34004394397597
5.6;0.00368372725849371;64;56.5;144.433477934251;25.5214323157334;19.8936553663722;19.8936553663247;2;10;5.12338883149568
7.8;0.00368297459077658;55;69;159.743829656115;30.7817795747555;20.6365124485787;20.6365124486554;2;11;3.55348764465556
10;0.00372983206857587;48;248.5;176.597554710404;33.0883978043399;18.3680589051802;18.3680589051802;2;12;2.07265972764605
11.1;0.00367902550311174;44;395;193.748382083754;32.0736175131495;20.4406446741958;20.4406446741958;2;13;0.358735461317485
12.2;0.00368688608552209;41;248.5;209.76876943408;27.9055322882913;20.9328130575499;20.9328130575499;2;14;0.0209111317422889
12.8;0.00374187695945915;40;100.5;223.872194328335;21.1766921596705;18.6937295428018;18.6937295428018;2;15;0.236183416470833
12.2;0.00368688608552209;41;75.5;236.061984384236;12.5901243621407;20.7382088905539;20.7382088905539;2;16;1.5118942907272
11.1;0.00367902550311174;44;41;246.782264962664;2.74942129320303;20.0291032870174;20.0291032870174;2;17;2.29546108293097
10;0.00380801264370452;49;0;256.620722895848;-7.88527573678821;20.1751979583443;20.1751979586174;2;18;3.32999206622064
8.9;0.00382509492850242;53;0;266.217382415432;-18.9583570475809;20.0573687272857;20.0573687265793;2;19;3.90534853161907
7.8;0.00381772298155833;57;0;276.328017025805;-30.1531939136971;20.3901567167447;20.3901567248586;2;20;4.49332776641924
7.8;0.00388511894475992;58;0;288.022576600757;-41.1016437113053;19.5888809501587;19.5888809501092;2;21;5.21338009901205
6.7;0.003913973011907;63;0;303.065081161202;-51.2204521777771;20.2639173361846;20.2639173395732;2;22;5.24438812706518
6.1;0.00387430631861195;65;0;324.280427236247;-59.3708100701188;19.510662576116;19.5106625739547;2;23;5.34396101275269
5.6;0.00391540954541496;68;0;6.35271730896901;-63.146662376576;20.7211210097061;20.721121012613;2;0;6.52138287666098
5.6;0.00391540954541496;68;0;24.8206763761194;-61.3130161961262;18.3708307097196;18.3708307097192;2;1;6.78194158774938
5;0.00392103916271977;71;0;49.1637631894574;-54.5085221485332;20.5566756532576;20.5566756533032;2;2;7.41622625747483
4.4;0.00381225775119185;72;0;66.2565284380754;-45.015871063016;18.5251372012219;18.5251372012214;2;3;7.21358395936233
4.4;0.00381225775119185;72;0;79.0323503977204;-34.3219487854353;20.2924979383226;20.2924979383547;2;4;7.86921957254117
3.9;0.00378278703917184;74;0;89.6373556196593;-23.1785627521735;19.3779970994447;19.3779970986779;2;5;6.81842161300758
3.3;0.00367439065598018;75;0;99.354706506274;-12.0151932432792;19.8181910332426;19.8181910467028;2;6;6.69754302875959
3.3;0.00367439065598018;75;0;109.033305769261;-1.15735195353806;19.0921185939845;19.0921185837465;2;7;6.57430287307318
3.9;0.00357713608605631;70;31.5;119.347993034983;9.06242455724058;19.2058352021475;19.2058352097377;2;8;5.68742205356309
4.4;0.00359924006690317;68;66;130.914100340013;18.2307364007464;20.190223955599;20.1902239563238;2;9;6.13189617607511
6.1;0.00357456998982224;60;111.5;144.264697648898;25.7991701972931;20.8653849162695;20.8653849179101;2;10;4.82127037493402
7.8;0.0034809607733737;52;187;159.63292681595;31.0838287422431;20.6363964219369;20.6363964219174;2;11;2.51892703417205
9.4;0.00350663664435783;47;291;176.567581555712;33.404079385434;19.8291953922207;19.8291953922207;2;12;1.32300474308374
10.6;0.00347662179699316;43;259.5;193.805177911994;32.3866270621653;20.9032972764468;20.9032972764468;2;13;0.532101226472638
12.2;0.00350602420232138;39;203;209.895909375368;28.201663985415;19.9024144429888;19.9024144429888;2;14;0.516195317108777
12.2;0.00359644207157042;40;195;224.04524627884;21.4492585874255;20.3317935573875;20.3317935573875;2;15;0.401230830918946
11.7;0.00356657293119473;41;105;236.262360566731;12.8392782783603;20.6955115169458;20.6955115169458;2;16;1.28696456789407
11.1;0.00359492801260979;43;34.5;247.00050616902;2.97914502767866;18.6796967714714;18.6796967714714;2;17;2.44994545748091
10;0.00372983206857587;48;0;256.854432166604;-7.66925842603984;18.3037998995736;18.3037998995724;2;18;2.85374077054233
8.9;0.00367989772797564;51;0;266.468696675405;-18.7492636009297;20.4847773915484;20.4847773915485;2;19;5.07677028012582
7.8;0.00368297459077658;55;0;276.601500654992;-29.9428543763934;19.2734099597393;19.2734099597389;2;20;5.12111911113047
6.7;0.00372647668580222;60;0;288.321543148474;-40.879475569012;20.1812884705467;20.1812884708436;2;21;5.5428883873984
6.1;0.00381433607592766;64;0;303.378703915306;-50.9724784982492;20.8102442187388;20.8102442317882;2;22;5.91323277870585
5.6;0.00379954695802871;66;0;324.540809797337;-59.0835196810521;18.8895972785075;18.8895972785072;2;23;6.79840282474016
5;0.00380991078769238;69;0;6.30858340100203;-62.8265299424426;18.936600473312;18.93660047462;2;0;5.10981971597735
4.4;0.00381225775119185;72;0;24.591560080431;-61.0118939088726;19.649089018092;19.6490890270376;2;1;6.10440987763103
3.9;0.00367994466353266;72;0;48.832403343503;-54.2523109903239;19.6577448826341;19.6577448838232;2;2;5.91166559629348
3.9;0.00367994466353266;72;0;65.9293200871891;-44.794112774157;19.9212013200991;19.9212013782929;2;3;6.17763185989579
3.3;0.00367439065598018;75;0;78.7324778980334;-34.1184715222942;19.7899474022964;19.7899473738303;2;4;6.20498671842836
2.2;0.00357892522362414;79;0;89.362914703466;-22.980716528276;18.4835239153073;18.4835239152773;2;5;7.53304985475929
2.2;0.00357892522362414;79;0;99.0998517618856;-11.8134409154893;19.253725315578;19.2537253422813;2;6;7.08143089409632
1.7;0.00362838423233714;83;0;108.793814633064;-0.94392765041913;19.1071662536087;19.107166219423;2;7;6.58984690860922
2.2;0.0034878114417518;77;205;119.123446537179;9.29426154132084;18.240793882869;18.2407938826611;2;8;6.6423285488493
3.3;0.00347732755126567;71;323;130.710210849152;18.4865482113842;18.7089236205967;18.7089236206589;2;9;4.22093044342866
5;0.00347676230592315;63;343.5;144.096148889774;26.0818609102634;20.9830193613775;20.9830193613775;2;10;4.35447299989915
7.2;0.00340492806784134;53;419.5;159.523550894241;31.3906523925569;20.7279115832684;20.727911583268;2;11;1.71759196291645
9.4;0.00335661278223455;45;567.5;176.540941304853;33.724069726195;20.3723606178668;20.3723606178668;2;12;0.542066959780319
11.7;0.00339164505874308;39;782;193.86696755815;32.7031291378533;18.4054387692225;18.4054387692224;2;13;0.0158782035567183
12.8;0.00336566445527527;36;725.5;210.02889913485;28.5003087218724;19.6510175737232;19.6510175737275;2;14;0.0195006513134933
13.3;0.00347816368773973;36;634;224.224224680145;21.7234650642261;18.1615150438929;18.1615150435149;2;15;0
12.8;0.00345967516317655;37;548.5;236.468368996109;13.0894446172416;20.0296604884852;20.0296604884852;2;16;0.0749930962555488
11.7;0.0034790967640492;40;231.5;247.224031539316;3.20951136582477;20.4668417662767;20.4668417662767;2;17;0.663450920610217
9.4;0.0035816755727105;48;0;257.093165294091;-7.45274070629891;20.7342063050974;20.7342063057094;2;18;3.20836025155272
8.3;0.00360213797797812;52;0;266.72489973793;-18.5396082283141;18.4416151431558;18.4416151431558;2;19;4.92041694975627
7.2;0.00359877499093106;56;0;276.879843937596;-29.7316903088227;18.9145861765424;18.9145861767263;2;20;4.39625574488859
6.1;0.00357456998982224;60;0;288.62536370623;-40.6560035536678;20.3396153617466;20.3396153618019;2;21;6.22425028687045
5.6;0.00368372725849371;64;0;303.697041046824;-50.7225015489663;19.4616852617793;19.4616852615526;2;22;6.02998875270268
5;0.00369882186721996;67;0;324.805898168642;-58.793382323717;19.6475224898379;19.647522502781;2;23;5.42983868376916
4.4;0.00370573077832698;70;0;6.25788661233789;-62.5026049751034;20.6346497911722;20.6346497956198;2;0;7.04403302680338
3.9;0.00367994466353266;72;0;24.3701951330132;-60.7055453362332;20.964872567092;20.9648727777232;2;1;6.5254133914384
3.3;0.00367439065598018;75;0;48.5055133833449;-53.9900774422844;18.0574568768564;18.0574568768542;2;2;7.72025562408083
2.8;0.00359331521338792;76;0;65.6037580441055;-44.5663347879392;19.0539713166226;19.0539713180207;2;3;7.01469018767885
2.2;0.00357892522362414;79;0;78.432831218057;-33.9092396372611;19.6039404325215;19.6039404567452;2;4;7.09777786835546
1.7;0.00349650056627853;80;0;89.0880514036514;-22.7773956464501;20.2434532135925;20.2434532953356;2;5;7.6810719530346
1.1;0.00351660233207853;84;0;98.8442907262314;-11.6064427415071;20.9100392848041;20.9100395240253;2;6;8.28201955590991
1.1;0.00351660233207853;84;0;108.553527695497;-0.725424032046127;20.0854294061668;20.0854292762129;2;7;8.09781964459937
1.7;0.00340860900925318;78;307.5;118.898172392039;9.53107013419098;18.8198054322837;18.8198054322485;2;8;7.68012151291438
2.8;0.00340315858134806;72;671.5;130.505884363027;18.7472682123614;20.8534138631922;20.8534138631953;2;9;6.17419635562258
5.6;0.0033943654878039;59;759.5;143.927848954082;26.3693950361526;20.7230121437351;20.7230121437291;2;10;2.41619159954712
8.3;0.00332356981518824;48;792.5;159.415715546612;31.7021390260162;19.3722735351121;19.3722735351121;2;11;0.745224280497751
11.1;0.00325876400714206;39;808.5;176.517655875647;34.0482543371283;20.1995131003529;20.1995131003529;2;12;0.0268460812599791
13.9;0.00331447957538058;33;807;193.933773676868;33.0230047896888;19.674720207148;19.6747202040456;2;13;0
15;0.00334336000110496;31;770.5;210.16773962449;28.8013473588645;20.9816831424428;20.9816831424455;2;14;0.0151688578762191
15.6;0.00336278132603997;30;625.5;224.409097987927;21.9992007609769;19.1679010004621;19.1679010004123;2;15;0
15;0.0034518088617761;32;427;236.679949676568;13.3405273349737;20.6450495250505;20.6450495250505;2;16;0.0475129778358264
13.3;0.00338102283641915;35;176.5;247.452759820322;3.44044156007185;20.6798086944528;20.6798086944528;2;17;0.454681990616898
11.1;0.00351085312687216;42;0;257.336823739717;-7.23578426529998;19.1579995049063;19.1579995049063;2;18;2.60108668652165
9.4;0.00350663664435783;47;0;266.98587504368;-18.3294372969513;20.182652312673;20.1826523126891;2;19;4.07952479958583
7.8;0.0034809607733737;52;0;277.162906218894;-29.5197357667291;20.7379490320803;20.737949034034;2;20;4.84157889109284
6.1;0.00351465717294912;59;0;288.933860879899;-40.4312548896284;20.7123812256232;20.7123812231956;2;21;5.16208398617542
5.6;0.0036258334842295;63;0;304.01986116621;-50.4705531398334;18.2443570309328;18.2443570309325;2;22;6.51601015021787
5;0.00358777238029456;65;0;325.075406175102;-58.5004559017855;18.1000246748238;18.1000246734917;2;23;4.74830835407501
4.4;0.00359924006690317;68;0;6.20091215940593;-62.1749946180168;19.7172283362589;19.7172283363771;2;0;6.92226531871989
3.3;0.00357584358387889;73;0;24.1564948938287;-60.3941149709785;18.0278706522955;18.0278706522955;2;1;7.25896704145814
2.8;0.00349822244460905;74;0;48.1832189036155;-53.7219493640845;18.5949851649407;18.5949851699742;2;2;6.34051637444379
1.7;0.00349650056627853;80;0;65.2800051940941;-44.3326394942882;18.062040429913;18.0620404262727;2;3;6.46064527704846
1.1;0.00351660233207853;84;0;78.1335508322893;-33.6943430276007;20.376813775132;20.376813776141;2;4;9.47327573169982
0.6;0.0033913390854857;84;0;88.8128781883002;-22.5686874148506;18.5724882381559;18.5724882381514;2;5;9.3688102344426
-0.6;0.00338410761812738;92;0;98.5881117744118;-11.3942888894632;20.8562473180111;20.856247901634;2;6;11.3354930476019
-0.6;0.00338410761812738;92;0;108.312512483319;-0.501936832799706;20.3106790813909;20.3106788429708;2;7;8.99707433920867
0;0.00328514087071113;85;252;118.672218599721;9.77274817563038;20.449720491475;20.4497205992269;2;8;7.19875231313287
1.1;0.00330616810465608;79;446;130.301150060736;19.0127886036087;19.2781503180313;19.2781503179393;2;9;5.72897164048431
3.9;0.00332026240003383;65;523.5;143.75981202991;26.6616613085125;18.9006544748205;18.9006544748183;2;10;3.09460548072503
6.1;0.0032152651516297;54;648;159.309431406887;32.0181758408806;20.0408714227341;20.0408714227341;2;11;1.6943607788764
8.9;0.00317223768425529;44;656;176.497744638213;34.376517955797;20.5755470073329;20.5755470073329;2;12;0.200219122033003
11.7;0.00321681499261748;37;733;194.005616529117;33.346134785651;20.6153788206337;20.6153788206338;2;13;0
13.3;0.00318683162822166;33;783.5;210.312428921297;29.1046610877896;20.6911874546783;20.6911874548895;2;14;0
13.9;0.00331447957538058;33;733;224.599831536837;22.2763558820839;20.5307602859941;20.5307602851976;2;15;0
12.8;0.00327168200488722;35;608;236.897039676061;13.5924320105389;19.455453674333;19.4554536743304;2;16;0
11.7;0.00330421780501704;38;263;247.686607262046;3.67185884837474;19.4656215296046;19.4656215296046;2;17;0.30721472812458
9.4;0.00335661278223455;45;0;257.58530694621;-7.0184486707398;18.1960018695452;18.1960018695452;2;18;2.64792083546188
7.2;0.00340492806784134;53;0;267.251504456061;-18.1187951204381;19.3709431106987;19.3709431106998;2;19;4.75718207108616
6.1;0.00339486596169788;57;0;277.450545720251;-29.3070230109714;19.7866659095141;19.7866659110865;2;20;5.27396719181906
5;0.00342127204188895;62;0;289.246856858767;-40.2052554747141;18.3302503966049;18.3302503966036;2;21;6.03338557174791
4.4;0.00349278559840866;66;0;304.346934114721;-50.2166643932697;19.0313527776701;19.0313527814726;2;22;5.80543669299086
3.3;0.00347732755126567;71;0;325.349051796253;-58.204797993192;18.792195455853;18.7921954424107;2;23;5.61225868174176
2.2;0.0034878114417518;77;0;6.13794348892975;-61.8438052765495;19.7405410156547;19.7405410196267;2;0;7.4772422237177
1.7;0.00349650056627853;80;0;23.950358881742;-60.0777478447679;19.3061732654295;19.3061732479497;2;1;7.24968204643238
1.1;0.00351660233207853;84;0;47.8656295212747;-53.4480579657125;19.245300575985;19.2453005542938;2;2;6.88837500583251
1.1;0.00339032480233409;81;0;64.9582143856792;-44.0931335974319;18.1626390185277;18.1626390172184;2;3;7.72803343041644
0.6;0.0033913390854857;84;0;77.8347710250975;-33.4738757957767;18.7790868302894;18.7790868553014;2;4;7.46325253648044
0;0.0034017211495518;88;0;88.5375032297213;-22.3546829713411;18.7325341394321;18.7325341232806;2;5;7.12230299527554
0;0.00328514087071113;85;0;98.3313999021381;-11.177072951663;20.1272852462751;20.1272852515489;2;6;9.75683386039154
-0.6;0.00327317555782084;89;0;108.070833562847;-0.273564820555014;19.976552435066;19.9765521972974;2;7;7.97221912598205
0;0.00320744482877816;83;212.5;118.445630316946;10.0191908546524;18.3575440248633;18.3575440247828;2;8;8.44346339653279
2.2;0.00321462927721298;71;384;130.096034180055;19.2829993381256;18.387657399867;18.3876573999462;2;9;4.29709441317267
4.4;0.00317363946557216;60;540.5;143.592049188627;26.9585466825717;18.233905859785;18.2339058597836;2;10;2.35822141150465
7.8;0.00321181185529043;48;779;159.204706073362;32.3386488012278;20.2057202669674;20.2057202669674;2;11;1.3696212027322
11.7;0.00321681499261748;37;742.5;176.481224406387;34.7087446156398;19.6684499831726;19.6684499831721;2;12;0
13.9;0.0032135218733932;32;670;194.082513970181;33.6723996833446;20.5031135682813;20.5031135682818;2;13;0
16.1;0.00323997880012443;28;648;210.462962248674;29.4101315058715;18.318373395851;18.3183733955162;2;14;0
16.7;0.00324601919359618;27;528;224.796387540493;22.5548217389967;18.7696844373222;18.7696844724667;2;15;0
16.1;0.00323997880012443;28;313.5;237.119573156984;13.845065904503;18.162372072258;18.16237207097;2;16;0
13.9;0.00331447957538058;33;96;247.925487672111;3.9036884893404;19.969661705284;19.969661705284;2;17;0.567188587130515
11.7;0.00330421780501704;38;0;257.83851240546;-6.80079136228356;18.8323097450596;18.8323097450596;2;18;2.21044044362748
9.4;0.00335661278223455;45;0;267.52166833686;-17.9077239784116;20.1273908985055;20.1273908985059;2;19;4.07201946048047
7.8;0.00341365182051645;51;0;277.7426196239;-29.0935825542523;18.3908865639971;18.3908865639971;2;20;4.89187665146775
6.1;0.00339486596169788;57;0;289.564173520475;-39.9780299515139;19.5719918216606;19.5719918216686;2;21;5.62004230516548
5;0.00342127204188895;62;0;304.678031106085;-49.9608658295068;18.137670342684;18.1376703426831;2;22;5.91466216596971
3.9;0.00352574446642301;69;0;325.626557341033;-57.906465925402;18.3039170603772;18.3039170639191;2;23;5.1523669083522
3.3;0.00347732755126567;71;0;6.06926174393729;-61.5091426491944;19.4068052678128;19.4068052695746;2;0;6.91452006583325
2.8;0.00349822244460905;74;0;23.7516739683224;-59.7565893687935;20.131939041471;20.1319390872551;2;1;7.10977025053975
2.8;0.00349822244460905;74;0;47.5528393217687;-53.1685375549299;19.8040393320951;19.8040392225103;2;2;6.57149277650866
