outDryBulbTemp,outHumidityRatio,outRelHumidity,directSolarRad,solAzimAngle,solAltAngle,zoneMeanAirTemp,zoneCLGstp,month,hour,outDryBulbTempPrev,outHumidityRatioPrev,outRelHumidityPrev,directSolarRadPrev,solAzimAnglePrev,solAltAnglePrev,zoneMeanAirTempPrev,zoneCLGstpPrev,hourPrev,totCLGPrev,totCLG
22.2,0.00891267109953184,52,0,317.287390472819,-12.0679901042816,21.0947754638179,21.0842902983961,6,21,23.3,0.00879298283951098,48,0,306.246799917809,-3.70926106411778,23.4867483387682,23.8242050988193,20,0,0.124326717979465
21.1,0.00897463362613,56,0,329.779025382349,-18.7344668057939,21.0545931228613,22.369915967127,6,22,22.2,0.00891267109953184,52,0,317.287390472819,-12.0679901042816,21.0947754638179,21.0842902983961,21,0.124326717979465,0
20,0.00898504247415913,60,0,343.733507492683,-23.1652810229419,20.3299427863126,21.2566245783371,6,23,21.1,0.00897463362613,56,0,329.779025382349,-18.7344668057939,21.0545931228613,22.369915967127,22,0,0
19.4,0.0089444556860851,62,0,1.37019412819579,-24.8717890744989,19.5716971597015,23.5431213321336,6,0,20,0.00898504247415913,60,0,343.733507492683,-23.1652810229419,20.3299427863126,21.2566245783371,23,0,0
18.3,0.00902475442316236,67,0,13.6685389945511,-23.668138464874,18.7864844635539,22.436442505853,6,1,19.4,0.0089444556860851,62,0,1.37019412819579,-24.8717890744989,19.5716971597015,23.5431213321336,0,0,0
18.3,0.00902475442316236,67,0,27.8467851719234,-19.6883125123848,18.2167498636373,21.1054407205305,6,2,18.3,0.00902475442316236,67,0,13.6685389945511,-23.668138464874,18.7864844635539,22.436442505853,1,0,0
17.8,0.00900618993443081,69,0,40.6068621053423,-13.3784009163681,17.8570370488057,21.2184170582185,6,3,18.3,0.00902475442316236,67,0,27.8467851719234,-19.6883125123848,18.2167498636373,21.1054407205305,2,0,0
17.2,0.00904891929368623,72,0,51.8868954867252,-5.28233477577253,17.396176038447,22.9032338491046,6,4,17.8,0.00900618993443081,69,0,40.6068621053423,-13.3784009163681,17.8570370488057,21.2184170582185,3,0,0
17.2,0.00904891929368623,72,203,61.9543864168495,4.1033234331861,17.4970868767641,23.9900814207326,6,5,17.2,0.00904891929368623,72,0,51.8868954867252,-5.28233477577253,17.396176038447,22.9032338491046,4,0,0
17.8,0.00887380324664186,68,486.5,71.23326174204,14.3784238284983,19.9662223061061,23.7687452724376,6,6,17.2,0.00904891929368623,72,203,61.9543864168495,4.1033234331861,17.4970868767641,23.9900814207326,5,0,0
18.9,0.00894964927870717,64,622.5,80.2418232446813,25.2265999179686,21.3724330868758,21.4109372212173,6,7,17.8,0.00887380324664186,68,486.5,71.23326174204,14.3784238284983,19.9662223061061,23.7687452724376,6,0,0
20,0.00883316505362938,59,722,89.6571118820101,36.3741756464075,22.2381083253448,22.2556561326621,6,8,18.9,0.00894964927870717,64,622.5,80.2418232446813,25.2265999179686,21.3724330868758,21.4109372212173,7,0,0
21.7,0.00880965665973778,53,799,100.559975987688,47.5209485107151,23.0292824446561,23.0428763473823,6,9,20,0.00883316505362938,59,722,89.6571118820101,36.3741756464075,22.2381083253448,22.2556561326621,8,0,0
24.4,0.00880739666451738,45,857.5,115.103410834714,58.1854450601487,21.7196843658781,21.7160906682428,6,10,21.7,0.00880965665973778,53,799,100.559975987688,47.5209485107151,23.0292824446561,23.0428763473823,9,0,0.363305289914948
25.6,0.00861700224603055,41,895.5,138.112572738272,67.2366679329217,21.6990606143771,21.7028190049294,6,11,24.4,0.00880739666451738,45,857.5,115.103410834714,58.1854450601487,21.7196843658781,21.7160906682428,10,0.363305289914948,0.447967733785105
27.8,0.00861192988209041,36,909.5,176.029563394993,71.7410326002038,22.4049484749283,22.4148433031916,6,12,25.6,0.00861700224603055,41,895.5,138.112572738272,67.2366679329217,21.6990606143771,21.7028190049294,11,0.447967733785105,1.26931193594431
28.9,0.00867129252388339,34,900,216.218074541844,68.5128072287494,21.3048165611626,21.1717461806231,6,13,27.8,0.00861192988209041,36,909.5,176.029563394993,71.7410326002038,22.4049484749283,22.4148433031916,12,1.26931193594431,1.79660498566368
30,0.00869578982793,32,865.5,241.571993732925,59.9929814206125,22.0418784091689,22.0514217432359,6,14,28.9,0.00867129252388339,34,900,216.218074541844,68.5128072287494,21.3048165611626,21.1717461806231,13,1.79660498566368,1.27917678419398
29.4,0.00866279721800195,33,810.5,257.17420678705,49.5031895458169,21.7583404868731,21.7608691735109,6,15,30,0.00869578982793,32,865.5,241.571993732925,59.9929814206125,22.0418784091689,22.0514217432359,14,1.27917678419398,1.58387365538546
30,0.00869578982793,32,736.5,268.525736151715,38.3983000545351,21.337263113882,21.3383579844997,6,16,29.4,0.00866279721800195,33,810.5,257.17420678705,49.5031895458169,21.7583404868731,21.7608691735109,15,1.58387365538546,1.56562205848023
28.9,0.00892999221248296,35,641.5,278.111188428576,27.2262679366842,21.103008009049,21.1047305925795,6,17,30,0.00869578982793,32,736.5,268.525736151715,38.3983000545351,21.337263113882,21.3383579844997,16,1.56562205848023,1.68876949660547
27.2,0.00877918650335309,38,512,287.136036858983,16.3041255308553,21.7896353200901,21.7980351829822,6,18,28.9,0.00892999221248296,35,641.5,278.111188428576,27.2262679366842,21.103008009049,21.1047305925795,17,1.68876949660547,1.45131461719922
25.6,0.00883015679566029,42,217.5,296.324712838543,5.90397961693438,22.4102325467004,22.4178276659284,6,19,27.2,0.00877918650335309,38,512,287.136036858983,16.3041255308553,21.7896353200901,21.7980351829822,18,1.45131461719922,0.712862633654889
23.9,0.00892867797033236,47,0,306.215497649745,-3.66915655890533,21.9884788365013,21.9816124165299,6,20,25.6,0.00883015679566029,42,217.5,296.324712838543,5.90397961693438,22.4102325467004,22.4178276659284,19,0.712862633654889,0
22.2,0.00891267109953184,52,0,317.250359756908,-12.032316047573,21.8682485687053,21.8743182009384,6,21,23.9,0.00892867797033236,47,0,306.215497649745,-3.66915655890533,21.9884788365013,21.9816124165299,20,0,0
21.1,0.0091372492731466,57,0,329.73518876342,-18.705133676012,21.3013664625971,22.2389847522099,6,22,22.2,0.00891267109953184,52,0,317.250359756908,-12.032316047573,21.8682485687053,21.8743182009384,21,0,0
20.6,0.00917177263664293,59,0,343.683091986012,-23.1444141950121,20.6105228294786,22.4150833900671,6,23,21.1,0.0091372492731466,57,0,329.73518876342,-18.705133676012,21.3013664625971,22.2389847522099,22,0,0
19.4,0.00909082967671296,63,0,1.42513072569506,-24.867987544826,19.8350845343141,22.1910488563635,6,0,20.6,0.00917177263664293,59,0,343.683091986012,-23.1444141950121,20.6105228294786,22.4150833900671,23,0,0
18.9,0.00909153157590174,65,0,13.6144711646283,-23.6749636833283,19.0691972573978,23.7598012699426,6,1,19.4,0.00909082967671296,63,0,1.42513072569506,-24.867987544826,19.8350845343141,22.1910488563635,0,0,0
18.9,0.00909153157590174,65,0,27.796618085749,-19.7046781258688,18.6706637233809,22.7731100212799,6,2,18.9,0.00909153157590174,65,0,13.6144711646283,-23.6749636833283,19.0691972573978,23.7598012699426,1,0,0
18.3,0.00902475442316236,67,0,40.5618177599206,-13.4024531126979,18.3471672895994,23.5525734315728,6,3,18.9,0.00909153157590174,65,0,27.796618085749,-19.7046781258688,18.6706637233809,22.7731100212799,2,0,0
17.2,0.00904891929368623,72,0,51.8465938692813,-5.3121392434051,17.704476432018,22.0402785360405,6,4,18.3,0.00902475442316236,67,0,40.5618177599206,-13.4024531126979,18.3471672895994,23.5525734315728,3,0,0
17.8,0.00900618993443081,69,214.5,61.9175603269956,4.06942050703255,17.7093137387186,21.0755989620472,6,5,17.2,0.00904891929368623,72,0,51.8465938692813,-5.3121392434051,17.704476432018,22.0402785360405,4,0,0
18.3,0.00888813175586693,66,356,71.1982078703061,14.3417428736102,20.2118229276832,22.0339843465808,6,6,17.8,0.00900618993443081,69,214.5,61.9175603269956,4.06942050703255,17.7093137387186,21.0755989620472,5,0,0
19.4,0.0089444556860851,62,420.5,80.2064111285215,25.1882315946105,22.3569595210569,23.3264954545716,6,7,18.3,0.00888813175586693,66,356,71.1982078703061,14.3417428736102,20.2118229276832,22.0339843465808,6,0,0
21.1,0.00881210175764057,55,498,89.6182921090059,36.3351725114849,21.8480328231801,21.839374658119,6,8,19.4,0.0089444556860851,62,420.5,80.2064111285215,25.1882315946105,22.3569595210569,23.3264954545716,7,0,0
22.8,0.00888773308679237,50,457,100.512368635975,47.4826824431078,22.1499822875052,22.1548195776506,6,9,21.1,0.00881210175764057,55,498,89.6182921090059,36.3351725114849,21.8480328231801,21.839374658119,8,0,0.0166361888847726
25,0.00872196535797934,43,345,115.035577752783,58.1505355723597,21.6305462956569,21.6274183712352,6,10,22.8,0.00888773308679237,50,457,100.512368635975,47.4826824431078,22.1499822875052,22.1548195776506,9,0.0166361888847726,0.321162914429755
27.2,0.00877918650335309,38,144.5,138.000465830613,67.2118651946826,22.1463600927238,22.153154357404,6,11,25,0.00872196535797934,43,345,115.035577752783,58.1505355723597,21.6305462956569,21.6274183712352,10,0.321162914429755,0.357331888854786
30,0.00869578982793,32,130.5,175.870020690745,71.7409687270172,21.4295094166241,21.4276170863423,6,12,27.2,0.00877918650335309,38,144.5,138.000465830613,67.2118651946826,22.1463600927238,22.153154357404,11,0.357331888854786,0.775806893472548
30.6,0.00871889558549107,31,307.5,216.102196649673,68.5392494846126,23.6074968994728,23.6146394364361,6,13,30,0.00869578982793,32,130.5,175.870020690745,71.7409687270172,21.4295094166241,21.4276170863423,12,0.775806893472548,1.5464218205237
31.7,0.00868283968086409,29,556.5,241.506294440097,60.0306690216289,21.7667648202209,21.7694642460995,6,14,30.6,0.00871889558549107,31,307.5,216.102196649673,68.5392494846126,23.6074968994728,23.6146394364361,13,1.5464218205237,2.12947700895211
31.7,0.00868283968086409,29,539,257.130888898953,49.5445175577108,22.6706924221265,22.6784229510996,6,15,31.7,0.00868283968086409,29,556.5,241.506294440097,60.0306690216289,21.7667648202209,21.7694642460995,14,2.12947700895211,1.82606959335568
31.7,0.00868283968086409,29,299.5,268.491650438849,38.4405551761396,21.8849717991968,21.8829567265994,6,16,31.7,0.00868283968086409,29,539,257.130888898953,49.5445175577108,22.6706924221265,22.6784229510996,15,1.82606959335568,1.32342976799093
30.6,0.00871889558549107,31,132,278.080517059622,27.2681622784448,21.137498087801,21.1325710768236,6,17,31.7,0.00868283968086409,29,299.5,268.491650438849,38.4405551761396,21.8849717991968,21.8829567265994,16,1.32342976799093,1.67927272424091
28.9,0.00892999221248296,35,35.5,287.105652586239,16.3447262099534,21.2289909755485,21.230252433613,6,18,30.6,0.00871889558549107,31,132,278.080517059622,27.2681622784448,21.137498087801,21.1325710768236,17,1.67927272424091,1.16448154397908
27.2,0.00877918650335309,38,6,296.292476884935,5.94232791640348,22.1178185402913,22.1296865188872,6,19,28.9,0.00892999221248296,35,35.5,287.105652586239,16.3447262099534,21.2289909755485,21.230252433613,18,1.16448154397908,0.194522038787202
24.4,0.00880739666451738,45,0,306.179649642976,-3.63424501222574,23.2097462605495,23.2191883681361,6,20,27.2,0.00877918650335309,38,6,296.292476884935,5.94232791640348,22.1178185402913,22.1296865188872,19,0.194522038787202,0
23.3,0.00879298283951098,48,0,317.209431581112,-12.0023797113444,22.6342480579281,22.621823333823,6,21,24.4,0.00880739666451738,45,0,306.179649642976,-3.63424501222574,23.2097462605495,23.2191883681361,20,0,0
22.2,0.00891267109953184,52,0,329.688367603621,-18.6820759790672,22.22695371317,23.3152121669771,6,22,23.3,0.00879298283951098,48,0,317.209431581112,-12.0023797113444,22.6342480579281,22.621823333823,21,0,0
21.1,0.00897463362613,56,0,343.630962821958,-23.1302436511248,21.3968792359042,22.0889068557837,6,23,22.2,0.00891267109953184,52,0,329.688367603621,-18.6820759790672,22.22695371317,23.3152121669771,22,0,0
20,0.00898504247415913,60,0,1.48013878301152,-24.8710619912742,20.4305812573378,23.5410190012949,6,0,21.1,0.00897463362613,56,0,343.630962821958,-23.1302436511248,21.3968792359042,22.0889068557837,23,0,0
18.9,0.00894964927870717,64,0,13.5619180763924,-23.6885245336093,19.4234320100097,22.2971863060042,6,1,20,0.00898504247415913,60,0,1.48013878301152,-24.8710619912742,20.4305812573378,23.5410190012949,0,0,0
17.8,0.00900618993443081,69,0,27.7492936933103,-19.7273818133716,18.4093604851594,22.696865617498,6,2,18.9,0.00894964927870717,64,0,13.5619180763924,-23.6885245336093,19.4234320100097,22.2971863060042,1,0,0
17.2,0.00892143716253619,71,0,40.5205822204647,-13.4323085957587,17.5622232798266,23.2276696145825,6,3,17.8,0.00900618993443081,69,0,27.7492936933103,-19.7273818133716,18.4093604851594,22.696865617498,2,0,0
16.7,0.00888590446684137,73,0,51.8107801649801,-5.34719077380078,16.9472871059538,23.7962262844216,6,4,17.2,0.00892143716253619,71,0,40.5205822204647,-13.4323085957587,17.5622232798266,23.2276696145825,3,0,0
16.1,0.00890443030053421,76,228.5,61.8857557081764,4.03077238777285,16.7688160620495,23.8012648225634,6,5,16.7,0.00888590446684137,73,0,51.8107801649801,-5.34719077380078,16.9472871059538,23.7962262844216,4,0,0
16.7,0.00876246488819622,72,529.5,71.1687004417717,14.3007215306456,18.9522201823917,23.1263660325727,6,6,16.1,0.00890443030053421,76,228.5,61.8857557081764,4.03077238777285,16.7688160620495,23.8012648225634,5,0,0
18.3,0.00875156823776974,65,594,80.177184009188,25.1458002100217,21.5772015908487,23.7241651679528,6,7,16.7,0.00876246488819622,72,529.5,71.1687004417717,14.3007215306456,18.9522201823917,23.1263660325727,6,0,0
20,0.00868136073128521,58,610,89.5865330283094,36.2922159831378,21.5566276879454,21.5565548688413,6,8,18.3,0.00875156823776974,65,594,80.177184009188,25.1458002100217,21.5772015908487,23.7241651679528,7,0,0
22.2,0.00873886543042019,51,736.5,100.473062700403,47.440327058629,21.6674934362962,21.670183325078,6,9,20,0.00868136073128521,58,610,89.5865330283094,36.2922159831378,21.5566276879454,21.5565548688413,8,0,0.0856660866438705
25,0.00851635165255675,42,867,114.977611818878,58.1109944582881,21.4151564801622,21.4154396982028,6,10,22.2,0.00873886543042019,51,736.5,100.473062700403,47.440327058629,21.6674934362962,21.670183325078,9,0.0856660866438705,0.403149098864587
27.8,0.00861192988209041,36,908,137.898465655028,67.1812488176166,21.1161863982804,21.1185359400456,6,11,25,0.00851635165255675,42,867,114.977611818878,58.1109944582881,21.4151564801622,21.4154396982028,10,0.403149098864587,0.680779404571186
30.6,0.00871889558549107,31,864,175.712065800556,71.7338941903057,21.9446010329809,21.9446201656432,6,12,27.8,0.00861192988209041,36,908,137.898465655028,67.1812488176166,21.1161863982804,21.1185359400456,11,0.680779404571186,1.43444832038632
32.2,0.00862314391177861,28,808.5,215.977206076789,68.5595191258117,22.0829960368247,22.0836758429512,6,13,30.6,0.00871889558549107,31,864,175.712065800556,71.7338941903057,21.9446010329809,21.9446201656432,12,1.43444832038632,1.63204151523118
33.3,0.0085167551773675,26,744,241.430670654105,60.0634484684401,22.3121578339721,22.3192938405825,6,14,32.2,0.00862314391177861,28,808.5,215.977206076789,68.5595191258117,22.0829960368247,22.0836758429512,13,1.63204151523118,1.59433906977898
33.9,0.00846777429311946,25,698.5,257.079128775432,49.5815725669502,22.3758202982675,22.3816488945864,6,15,33.3,0.0085167551773675,26,744,241.430670654105,60.0634484684401,22.3121578339721,22.3192938405825,14,1.59433906977898,1.61416540545291
33.3,0.0085167551773675,26,706.5,268.450412005761,38.478731308687,22.2187132169697,22.2225134652719,6,16,33.9,0.00846777429311946,25,698.5,257.079128775432,49.5815725669502,22.3758202982675,22.3816488945864,15,1.61416540545291,1.65814727495425
